lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,lm_21_x,lm_21_y,lm_21_z,lm_22_x,lm_22_y,lm_22_z,lm_23_x,lm_23_y,lm_23_z,lm_24_x,lm_24_y,lm_24_z,lm_25_x,lm_25_y,lm_25_z,lm_26_x,lm_26_y,lm_26_z,lm_27_x,lm_27_y,lm_27_z,lm_28_x,lm_28_y,lm_28_z,lm_29_x,lm_29_y,lm_29_z,lm_30_x,lm_30_y,lm_30_z,lm_31_x,lm_31_y,lm_31_z,lm_32_x,lm_32_y,lm_32_z,clase
0.7137335538864136,0.18168777227401733,-0.16292665898799896,0.7263761162757874,0.186745285987854,-0.1847338229417801,0.7271767258644104,0.19000479578971863,-0.1849970519542694,0.727836549282074,0.19306176900863647,-0.18490976095199585,0.7264795303344727,0.1867986023426056,-0.15011605620384216,0.7272015810012817,0.189934641122818,-0.15040411055088043,0.7279635667800903,0.19307103753089905,-0.15054228901863098,0.7295066118240356,0.22357243299484253,-0.23478829860687256,0.7288917303085327,0.22353142499923706,-0.07848281413316727,0.7035548686981201,0.19954416155815125,-0.17437587678432465,0.7030146718025208,0.19983071088790894,-0.13120396435260773,0.6919841170310974,0.3006594181060791,-0.2973953187465668,0.6960353851318359,0.3184858560562134,0.05443007871508598,0.6431800723075867,0.4411981701850891,-0.3302971124649048,0.639094889163971,0.43857598304748535,0.09626595675945282,0.5634497404098511,0.4716194272041321,-0.3096616268157959,0.575594961643219,0.49815112352371216,0.03186247497797012,0.5398368239402771,0.48189055919647217,-0.3379731774330139,0.5553014874458313,0.5067100524902344,0.02757951244711876,0.5380725860595703,0.4720706343650818,-0.3316599428653717,0.5526443123817444,0.4988497197628021,-0.0036421767435967922,0.5448539853096008,0.4691130816936493,-0.3036285936832428,0.5615602135658264,0.49375954270362854,0.01577923260629177,0.5837173461914062,0.5122917890548706,-0.11241818964481354,0.5897023677825928,0.520330011844635,0.11241231113672256,0.47217509150505066,0.5797755122184753,-0.021616889163851738,0.4942581057548523,0.6137637495994568,0.16621071100234985,0.3569257855415344,0.6706628799438477,0.05587271228432655,0.44664743542671204,0.8206896781921387,0.2490214854478836,0.3390534818172455,0.7062114477157593,0.057846494019031525,0.4522445797920227,0.8687500953674316,0.2526622414588928,0.32153990864753723,0.5827999114990234,-0.03626210242509842,0.396241158246994,0.8325735330581665,0.18212784826755524,recto
0.6086975336074829,0.2655060291290283,-0.0901041254401207,0.6193205118179321,0.25122544169425964,-0.12165184319019318,0.6227734684944153,0.252064973115921,-0.12190743535757065,0.6264441013336182,0.2530493140220642,-0.12188487499952316,0.6165788769721985,0.25014108419418335,-0.06034926325082779,0.6172860264778137,0.24998778104782104,-0.06066235899925232,0.6180657744407654,0.2495759129524231,-0.0607784241437912,0.651799738407135,0.2646394670009613,-0.2020336240530014,0.6419011354446411,0.26242712140083313,0.07620809972286224,0.6156587600708008,0.2837355136871338,-0.11266226321458817,0.6111915111541748,0.2814624011516571,-0.03488223999738693,0.6853950619697571,0.34978577494621277,-0.35552865266799927,0.6452397108078003,0.35469961166381836,0.3011891841888428,0.6470070481300354,0.46358150243759155,-0.5427584648132324,0.6051139235496521,0.4519282579421997,0.421728253364563,0.5422206521034241,0.47420063614845276,-0.5758982300758362,0.5099693536758423,0.4645084738731384,0.2860419750213623,0.5111687779426575,0.4790076017379761,-0.6351415514945984,0.4829084873199463,0.4686405062675476,0.27961650490760803,0.5056807994842529,0.47346314787864685,-0.6071304678916931,0.4762883186340332,0.4652366638183594,0.22949445247650146,0.5166311264038086,0.4719293415546417,-0.5612629055976868,0.4884008765220642,0.46391385793685913,0.25764331221580505,0.6704257130622864,0.5750906467437744,-0.19857165217399597,0.6395912766456604,0.5535938143730164,0.19822213053703308,0.49172431230545044,0.585279107093811,-0.3101644217967987,0.4814668893814087,0.5624407529830933,0.1152946799993515,0.4498451054096222,0.7514949440956116,-0.11476859450340271,0.46985480189323425,0.7485671639442444,0.2882913649082184,0.4621581435203552,0.7850043773651123,-0.09684441983699799,0.470108300447464,0.7717252969741821,0.30354732275009155,0.3625827133655548,0.7786273956298828,-0.17200535535812378,0.3973158895969391,0.7762277126312256,0.2503621578216553,recto
0.6425571441650391,0.1401437520980835,-0.19356712698936462,0.6677788496017456,0.118777334690094,-0.26741716265678406,0.6724662780761719,0.11962273716926575,-0.26789605617523193,0.6764606237411499,0.12032106518745422,-0.26791080832481384,0.6690380573272705,0.11850208044052124,-0.15691891312599182,0.6748616695404053,0.11914387345314026,-0.15769128501415253,0.6804638504981995,0.11976772546768188,-0.15816110372543335,0.7233060002326965,0.13309890031814575,-0.4674586355686188,0.7250799536705017,0.13279128074645996,0.02871003746986389,0.6536076664924622,0.16812631487846375,-0.2512683570384979,0.6568200588226318,0.1684122085571289,-0.11259422451257706,0.7480558156967163,0.2920045256614685,-0.7327161431312561,0.8109357357025146,0.2888004779815674,0.3858053982257843,0.7174980640411377,0.5028014779090881,-0.816524088382721,0.7517211437225342,0.47288191318511963,0.3537754714488983,0.4775669276714325,0.582663893699646,-0.5288253426551819,0.549279510974884,0.5657805800437927,-0.08308081328868866,0.4114689826965332,0.5971786975860596,-0.596264123916626,0.5336096286773682,0.579581081867218,-0.13706010580062866,0.397359162569046,0.5886690020561218,-0.5632718801498413,0.5127989053726196,0.5788291692733765,-0.21244771778583527,0.4200628399848938,0.5860793590545654,-0.5023152232170105,0.5324716567993164,0.5743022561073303,-0.1349324882030487,0.7563087344169617,0.6196954250335693,-0.3480793833732605,0.7698419690132141,0.5876795649528503,0.34757769107818604,0.3306872546672821,0.6419302225112915,-0.40128976106643677,0.38895469903945923,0.6416755318641663,0.495980829000473,0.23748159408569336,0.9228065013885498,0.0028316555544734,0.3209422826766968,0.9053316116333008,0.8957710862159729,0.26937514543533325,0.9726315140724182,0.04029207304120064,0.29263150691986084,0.9515361189842224,0.9316022396087646,0.058422863483428955,0.9510657787322998,-0.10477467626333237,0.18111926317214966,0.9345375299453735,0.8288816213607788,recto
0.42897841334342957,0.1709352731704712,-0.06466120481491089,0.41960519552230835,0.15118548274040222,-0.05380673334002495,0.4153238832950592,0.15033990144729614,-0.0542418546974659,0.4108958840370178,0.14931601285934448,-0.054207537323236465,0.4182133078575134,0.15086966753005981,-0.11186377704143524,0.4130497872829437,0.14990019798278809,-0.11236874759197235,0.40823668241500854,0.14878582954406738,-0.11259527504444122,0.3811083734035492,0.15088117122650146,0.028543584048748016,0.3781798481941223,0.1514517068862915,-0.23041200637817383,0.41591235995292664,0.18852493166923523,-0.021294094622135162,0.4146432876586914,0.18793374300003052,-0.0995282232761383,0.3556949496269226,0.26423826813697815,0.21138155460357666,0.3354283571243286,0.26382049918174744,-0.35008421540260315,0.3521992564201355,0.4325294494628906,0.2527705132961273,0.3450428545475006,0.44416362047195435,-0.37977999448776245,0.4636397361755371,0.5148099064826965,0.0833548903465271,0.49065735936164856,0.4608723819255829,-0.2798280119895935,0.46615272760391235,0.5213328003883362,0.07287473976612091,0.5252935290336609,0.47102469205856323,-0.33067208528518677,0.4897913336753845,0.5164563655853271,0.018165679648518562,0.5362317562103271,0.45161622762680054,-0.2993658483028412,0.4845971167087555,0.5112736821174622,0.0568690299987793,0.5258657932281494,0.44702839851379395,-0.26530176401138306,0.36068567633628845,0.5581939816474915,0.17888815701007843,0.3552801012992859,0.5711047649383545,-0.17912906408309937,0.5733146667480469,0.6094604730606079,0.28780773282051086,0.5887772440910339,0.608779788017273,-0.1615263968706131,0.657733142375946,0.8192099332809448,0.3803154230117798,0.6692385673522949,0.8444268107414246,-0.017277762293815613,0.6461234092712402,0.8690581321716309,0.3840981721878052,0.6584171056747437,0.8989664316177368,0.002732636872678995,0.722376823425293,0.8526210188865662,0.3514603078365326,0.7804785966873169,0.8345189094543457,-0.016844429075717926,recto
0.5727403163909912,0.14014634490013123,0.22923260927200317,0.5962559580802917,0.1182485818862915,0.14870744943618774,0.6039373874664307,0.11854243278503418,0.1481943428516388,0.6119140386581421,0.11864200234413147,0.1481238603591919,0.5911446809768677,0.11646172404289246,0.2833314538002014,0.5955764055252075,0.11538815498352051,0.28245487809181213,0.6003982424736023,0.1139039397239685,0.28189700841903687,0.6672870516777039,0.12833049893379211,-0.07859446108341217,0.6583508253097534,0.12596964836120605,0.5231347680091858,0.5943824648857117,0.1634039282798767,0.1596459299325943,0.5835120677947998,0.16134092211723328,0.327395498752594,0.7288455367088318,0.25987616181373596,-0.42546510696411133,0.7035613656044006,0.260567307472229,0.8438211679458618,0.5831180214881897,0.4412582516670227,-0.3947482705116272,0.6270759701728821,0.43741375207901,0.8690901398658752,0.3579193651676178,0.5121076107025146,0.12318513542413712,0.4742327630519867,0.5212551355361938,0.46668609976768494,0.29665181040763855,0.5321362018585205,0.11266005039215088,0.4364292025566101,0.5461791157722473,0.42079439759254456,0.28130069375038147,0.5157540440559387,0.13528548181056976,0.3988700807094574,0.5318464636802673,0.3535728454589844,0.2997024357318878,0.5097094774246216,0.15590684115886688,0.4441639184951782,0.5311301350593567,0.41461220383644104,0.6485836505889893,0.5742267966270447,-0.38181430101394653,0.5955082178115845,0.5666864514350891,0.38112276792526245,0.15255478024482727,0.5790739059448242,-0.4120498597621918,0.1758771538734436,0.575990617275238,0.2766701579093933,0.31774333119392395,0.8189244270324707,-0.00461168959736824,0.3230421245098114,0.8081449866294861,0.5902281403541565,0.38196855783462524,0.8578082323074341,0.040062978863716125,0.3931000232696533,0.840346097946167,0.6217507123947144,0.16198426485061646,0.9056634902954102,-0.005656587891280651,0.20388755202293396,0.8896916508674622,0.5768948793411255,recto
0.5203695893287659,0.19615435600280762,-0.06596844643354416,0.512263298034668,0.1753433346748352,-0.05267447233200073,0.5103761553764343,0.17433300614356995,-0.05294453352689743,0.50837641954422,0.17340582609176636,-0.052980899810791016,0.5111033320426941,0.17602121829986572,-0.09795712679624557,0.5085682272911072,0.17553123831748962,-0.09826689958572388,0.505713939666748,0.17503198981285095,-0.0984678566455841,0.48722898960113525,0.18002307415008545,0.026280201971530914,0.4845445156097412,0.18291684985160828,-0.176292285323143,0.5124913454055786,0.2161332368850708,-0.028714405372738838,0.5112816095352173,0.21613982319831848,-0.08948488533496857,0.46376094222068787,0.29437255859375,0.16698133945465088,0.46138331294059753,0.2998794913291931,-0.2655036449432373,0.4907916486263275,0.46082496643066406,0.1981564611196518,0.4779094457626343,0.48583704233169556,-0.29046618938446045,0.5566527843475342,0.5402080416679382,0.0707329586148262,0.557580828666687,0.5592957735061646,-0.21057255566120148,0.5759978890419006,0.5559482574462891,0.0614122673869133,0.5782960653305054,0.5692330598831177,-0.2494972199201584,0.5839976072311401,0.5542378425598145,0.01720043085515499,0.5828425884246826,0.5568397641181946,-0.2339836061000824,0.5760847926139832,0.5481034517288208,0.04880768805742264,0.5773495435714722,0.5524003505706787,-0.20351599156856537,0.4821067154407501,0.5823090672492981,0.13887707889080048,0.4798898696899414,0.5934828519821167,-0.1391042321920395,0.6331760287284851,0.623343288898468,0.12848646938800812,0.6450740694999695,0.6141324043273926,-0.1949973702430725,0.6409900784492493,0.879964292049408,0.20704825222492218,0.6431360244750977,0.8744912147521973,-0.04366176202893257,0.6216151714324951,0.9200117588043213,0.21220140159130096,0.6234447956085205,0.9164604544639587,-0.023955626413226128,0.6861604452133179,0.9418356418609619,0.16713929176330566,0.6910002827644348,0.9384467005729675,-0.03897440433502197,recto
0.5286356210708618,0.2759769558906555,-0.25913840532302856,0.5137624144554138,0.26226305961608887,-0.22219163179397583,0.5097887516021729,0.2625632882118225,-0.2226485311985016,0.5055522918701172,0.26282817125320435,-0.22260375320911407,0.5126627683639526,0.26284170150756836,-0.31177008152008057,0.5083034634590149,0.2635047435760498,-0.31233763694763184,0.5035281181335449,0.2643033564090729,-0.3126533329486847,0.46798497438430786,0.27374687790870667,-0.04485530033707619,0.4701738953590393,0.2755472958087921,-0.4477371573448181,0.5202707648277283,0.2941901385784149,-0.1838831752538681,0.5171816945075989,0.29365605115890503,-0.3038872182369232,0.45729801058769226,0.3763194680213928,0.2254726141691208,0.4390406012535095,0.390933096408844,-0.6316764950752258,0.4618297517299652,0.5128815770149231,0.32562780380249023,0.4273248314857483,0.5328269004821777,-0.7303661108016968,0.5121654868125916,0.598800778388977,0.16789521276950836,0.5002280473709106,0.6435877680778503,-0.639546811580658,0.5221936702728271,0.6346395611763,0.16050443053245544,0.5154913663864136,0.6718248724937439,-0.7348034977912903,0.5329479575157166,0.631252646446228,0.07445079833269119,0.5412790775299072,0.66350919008255,-0.7073417901992798,0.5330843329429626,0.6258992552757263,0.12777261435985565,0.5399264097213745,0.6562934517860413,-0.6289147138595581,0.47469744086265564,0.6016361713409424,0.2697189152240753,0.4474102258682251,0.6231191754341125,-0.2699185013771057,0.718980073928833,0.6621426343917847,0.34911081194877625,0.7675949335098267,0.6524518728256226,-0.30713340640068054,0.7080932855606079,0.8187205791473389,0.6480116844177246,0.7072707414627075,0.8161797523498535,0.12398932129144669,0.6685366034507751,0.8409852385520935,0.6733900904655457,0.6687588691711426,0.8381170034408569,0.17556867003440857,0.7900481224060059,0.8731878995895386,0.6417775750160217,0.7982831001281738,0.8731127977371216,0.18637458980083466,recto
0.44649195671081543,0.13030028343200684,-0.06828063726425171,0.467578649520874,0.10535809397697449,-0.12461375445127487,0.4741881787776947,0.10557252168655396,-0.12507610023021698,0.4806501567363739,0.10568234324455261,-0.12512348592281342,0.4655838906764984,0.10295355319976807,-0.022527672350406647,0.469899445772171,0.10157695412635803,-0.023315023630857468,0.4747651219367981,0.10021510720252991,-0.023875642567873,0.5348629951477051,0.1167701780796051,-0.2574223577976227,0.5267541408538818,0.11525207757949829,0.19764767587184906,0.4661358594894409,0.15167155861854553,-0.10677388310432434,0.46103566884994507,0.15130770206451416,0.019391339272260666,0.6011631488800049,0.2600673735141754,-0.5107714533805847,0.5648908019065857,0.2614161968231201,0.5101426839828491,0.546546220779419,0.45433154702186584,-0.521939218044281,0.5145419836044312,0.4337144196033478,0.5285280346870422,0.3931817412376404,0.558047890663147,-0.1657564491033554,0.3983825445175171,0.5535090565681458,0.15970854461193085,0.35011011362075806,0.5836854577064514,-0.19229261577129364,0.37482744455337524,0.5823189616203308,0.11229399591684341,0.3419477939605713,0.5774822235107422,-0.1862173080444336,0.36447349190711975,0.58024662733078,0.04422561824321747,0.3569890260696411,0.5683155655860901,-0.14786550402641296,0.3845823407173157,0.571051299571991,0.11171140521764755,0.6387261152267456,0.5719611048698425,-0.32003557682037354,0.5916544795036316,0.5654146075248718,0.3194889426231384,0.20591214299201965,0.5676975846290588,-0.39008745551109314,0.2027539312839508,0.5642838478088379,0.27683499455451965,0.46391361951828003,0.7814037799835205,-0.020466696470975876,0.45037123560905457,0.77496737241745,0.5441276431083679,0.539849042892456,0.8220413327217102,0.020890606567263603,0.5224537253379822,0.8103435039520264,0.5711471438407898,0.3252312242984772,0.8770558834075928,-0.01596050336956978,0.34215468168258667,0.8712806701660156,0.5237337946891785,recto
0.3044684827327728,0.15265095233917236,0.23090629279613495,0.2942073941230774,0.136942058801651,0.25165244936943054,0.2924676835536957,0.1362992227077484,0.2513442933559418,0.2902403175830841,0.1354902684688568,0.25133368372917175,0.2926545739173889,0.13794776797294617,0.20134298503398895,0.2893649637699127,0.1384085714817047,0.2009735405445099,0.2849370837211609,0.1390151083469391,0.2008996158838272,0.2682002782821655,0.14803612232208252,0.34727543592453003,0.2619015872478485,0.1514628529548645,0.11989198625087738,0.3016008138656616,0.1763906478881836,0.27341189980506897,0.29844382405281067,0.17745822668075562,0.2050790935754776,0.2857428789138794,0.26216375827789307,0.4618200957775116,0.2534158229827881,0.2613431215286255,-0.04482056945562363,0.3720403015613556,0.3904881179332733,0.46536651253700256,0.3465057909488678,0.3917813003063202,-0.20644085109233856,0.4685545563697815,0.4010225236415863,0.26785746216773987,0.4603356122970581,0.3953990340232849,-0.25090712308883667,0.49843084812164307,0.39337047934532166,0.25176724791526794,0.4894144833087921,0.39058634638786316,-0.3086131811141968,0.500557541847229,0.38701945543289185,0.20766432583332062,0.4924446940422058,0.3825494050979614,-0.2798600494861603,0.489935040473938,0.3925533890724182,0.243890181183815,0.4817647933959961,0.387143611907959,-0.2425025999546051,0.3916003704071045,0.5058383345603943,0.1659725159406662,0.37116631865501404,0.5031518936157227,-0.16631019115447998,0.5881314873695374,0.5944439172744751,0.06975196301937103,0.5975671410560608,0.583962619304657,-0.294002890586853,0.5967246890068054,0.878069281578064,0.05080461874604225,0.5856865644454956,0.8869893550872803,-0.3478109538555145,0.5713553428649902,0.9212389588356018,0.04358074069023132,0.5455290079116821,0.9285582304000854,-0.350481778383255,0.6419376134872437,0.9511119723320007,-0.04871981590986252,0.6421023607254028,0.9665297269821167,-0.4250086843967438,deslizado
0.27279961109161377,0.17971324920654297,0.10388050228357315,0.27560433745384216,0.1513267457485199,0.11463389545679092,0.27398017048835754,0.15003246068954468,0.11427619308233261,0.2722374200820923,0.14879310131072998,0.11438365280628204,0.27179843187332153,0.14801207184791565,0.06714136898517609,0.2670097351074219,0.1448134481906891,0.06659949570894241,0.26208391785621643,0.142435222864151,0.06641415506601334,0.2448752224445343,0.14112576842308044,0.18188123404979706,0.23410439491271973,0.1340627372264862,-0.032284706830978394,0.25971245765686035,0.19813650846481323,0.14236225187778473,0.25558316707611084,0.19426366686820984,0.07678849995136261,0.2177571952342987,0.26076287031173706,0.28791120648384094,0.19106455147266388,0.2553347051143646,-0.13696295022964478,0.24891600012779236,0.4818683862686157,0.3355158865451813,0.20892339944839478,0.49052584171295166,-0.23755773901939392,0.31778645515441895,0.6424059867858887,0.22512806951999664,0.2694445848464966,0.6793321371078491,-0.26806503534317017,0.3291436433792114,0.6860057711601257,0.21083906292915344,0.2756405472755432,0.7449330687522888,-0.3099444806575775,0.33194470405578613,0.6856446266174316,0.1723472774028778,0.2848283052444458,0.7428997755050659,-0.3202967941761017,0.32645678520202637,0.6738574504852295,0.20648691058158875,0.2865712642669678,0.722543478012085,-0.2734619975090027,0.35043251514434814,0.5085332989692688,0.13953031599521637,0.3311666250228882,0.5293694138526917,-0.140184685587883,0.5548831224441528,0.6505696773529053,0.059169869869947433,0.5497152209281921,0.6522228121757507,-0.18124940991401672,0.7377907037734985,0.8467944860458374,0.05092163383960724,0.7399037480354309,0.8601806163787842,-0.20212426781654358,0.7523126602172852,0.9001951217651367,0.04152555391192436,0.7529599070549011,0.919937014579773,-0.204928457736969,0.8279079794883728,0.8064611554145813,-0.07997395098209381,0.8377067446708679,0.8116663098335266,-0.33016055822372437,deslizado
0.7089572548866272,0.1876971423625946,0.14561322331428528,0.7182942628860474,0.16430965065956116,0.12234167009592056,0.7225003838539124,0.16394764184951782,0.12212290614843369,0.7270568609237671,0.16329097747802734,0.12230214476585388,0.7154358625411987,0.16313716769218445,0.16625918447971344,0.7168446779251099,0.16179710626602173,0.1658409833908081,0.7184979915618896,0.1600322127342224,0.16572853922843933,0.7596933841705322,0.17355698347091675,0.058859195560216904,0.7433854937553406,0.1691785454750061,0.2570670247077942,0.7172734141349792,0.2118353247642517,0.12906338274478912,0.7127448320388794,0.21045470237731934,0.18390527367591858,0.7562732696533203,0.2775552570819855,-0.0735277384519577,0.7351306676864624,0.28982460498809814,0.37632811069488525,0.6266359686851501,0.3705005645751953,-0.15504103899002075,0.639592707157135,0.37174081802368164,0.4102838635444641,0.5009132623672485,0.3320482671260834,-0.11291038244962692,0.5208895206451416,0.34567201137542725,0.3272259533405304,0.46379053592681885,0.3350687325000763,-0.1438445746898651,0.4973192811012268,0.3436390161514282,0.3254648447036743,0.46167439222335815,0.323607861995697,-0.12477073818445206,0.48621121048927307,0.33439335227012634,0.2864231467247009,0.4723140001296997,0.3268741965293884,-0.10107595473527908,0.5009279251098633,0.3412477672100067,0.30506473779678345,0.6542447805404663,0.5469346642494202,-0.1311107575893402,0.6323827505111694,0.5323961973190308,0.13073541224002838,0.4548478424549103,0.5970051288604736,-0.17937888205051422,0.4449681043624878,0.5944622159004211,-0.005310432519763708,0.2904735505580902,0.786536693572998,-0.30825677514076233,0.29285693168640137,0.8012511730194092,-0.11145581305027008,0.2864152193069458,0.8781576156616211,-0.3252776563167572,0.2802385985851288,0.8508394956588745,-0.1257103532552719,0.20094409584999084,0.7684892416000366,-0.4252932071685791,0.2154356837272644,0.786818265914917,-0.214608296751976,deslizado
